date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-03-19,NVDA,299686944,307547971.65,101,4,0.18234851485148515,0.18234851485148515,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
2025-03-19,MSFT,19486850,24776983.7,15,4,0.3300133333333334,0.3300133333333334,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,True,False
2025-03-19,AAPL,42432426,51090619.45,15,4,0.25653333333333334,0.25653333333333334,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
2025-03-19,AMZN,40414867,46293334.85,17,4,0.1498235294117647,0.14982352941176474,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
2025-03-19,GOOGL,42074751,34593338.8,25,4,0.121984,0.121984,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,True,False,False
2025-03-19,META,20297708,16362032.4,10,4,0.07351999999999999,0.07352,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,True,False,False
2025-03-19,AVGO,24951025,33313143.55,8,3,0.309375,0.309375,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,True,False
2025-03-19,TSM,9986033,17878445.3,1,1,0,0,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
2025-03-19,TSLA,111477636,109831700.85,33,4,-0.0858090909090909,-0.08580909090909093,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,True,False,False
2025-03-19,ORCL,9402508,11675356.5,12,3,0.39015833333333333,0.39015833333333333,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,True,False
2025-03-19,ADBE,4297269,3889457.45,6,3,0.24614999999999998,0.24614999999999998,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,True,False,False
2025-03-19,CSCO,16668982,19731733.35,3,3,0.5486333333333333,0.5486333333333333,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,True,False
2025-03-19,INTU,1230397,2178124.0,3,1,0.20109999999999997,0.20109999999999997,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
2025-03-19,QCOM,6898367,8278164.5,4,2,0.20350000000000001,0.20350000000000001,2025-03-18 09:30:00 ET,2025-03-19 09:30:00 ET,False,False,False
