ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-12-02,34,0.3942941176470588,0.3942941176470589,True,True,2
MSFT,2024-12-02,20,0.36597500000000005,0.36597499999999994,True,True,3
AAPL,2024-12-02,17,0.2746705882352941,0.2746705882352941,True,False,3
AMZN,2024-12-02,28,0.576725,0.576725,True,True,4
GOOGL,2024-12-02,19,0.43184736842105265,0.43184736842105265,True,True,2
META,2024-12-02,17,0.05948823529411764,0.05948823529411764,True,False,5
AVGO,2024-12-02,5,0.6153,0.6153,True,True,2
TSM,2024-12-02,3,0.21316666666666673,0.21316666666666673,True,False,2
TSLA,2024-12-02,27,0.36568148148148144,0.36568148148148155,True,True,2
ORCL,2024-12-02,3,0.1468,0.1468,True,False,3
ADBE,2024-12-02,7,0.36947142857142856,0.36947142857142856,True,True,2
CRM,2024-12-02,10,0.48996000000000006,0.48996000000000006,True,True,3
NFLX,2024-12-02,3,0.6829666666666667,0.6829666666666667,True,True,1
AMD,2024-12-02,5,0.42829999999999996,0.42829999999999996,True,True,1
INTC,2024-12-02,4,-0.15565,-0.15565,True,False,2
QCOM,2024-12-02,6,0.13585,0.13585,True,False,2
TXN,2024-12-02,3,0.23340000000000002,0.23340000000000002,True,False,2
AMAT,2024-12-02,1,0.0,0.0,False,False,0
MU,2024-12-02,2,0.2248,0.2248,True,False,1
ADI,2024-12-02,2,0.2152,0.2152,True,False,2
