ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-21,105,0.2540685714285715,0.25406857142857137,True,False,4
MSFT,2025-03-21,34,0.42295000000000005,0.4229499999999999,True,True,5
AAPL,2025-03-21,40,0.13076749999999998,0.1307675,True,False,5
AMZN,2025-03-21,47,0.2615297872340425,0.2615297872340426,True,False,5
GOOGL,2025-03-21,31,0.2575516129032258,0.2575516129032258,True,False,4
META,2025-03-21,37,0.30335135135135133,0.3033513513513513,True,False,5
AVGO,2025-03-21,28,0.4082821428571428,0.4082821428571428,True,True,4
TSM,2025-03-21,14,0.26065714285714287,0.2606571428571428,True,False,1
TSLA,2025-03-21,55,0.0023418181818181763,0.0023418181818181763,True,False,4
ORCL,2025-03-21,23,0.6013260869565217,0.6013260869565219,True,True,5
ADBE,2025-03-21,16,0.37261875,0.37261875,True,True,2
CSCO,2025-03-21,6,0.24688333333333334,0.24688333333333334,True,False,3
INTU,2025-03-21,4,0.55165,0.55165,True,True,2
QCOM,2025-03-21,8,0.09537499999999999,0.095375,True,False,4
