date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-07-02,NVDA,213143621,191889510.2,59,3,0.43990508474576273,0.43990508474576284,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,MSFT,19945375,20229833.0,44,4,0.30869090909090907,0.30869090909090907,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,AAPL,78788867,57193498.5,40,4,0.28947,0.28947,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,AMZN,39256830,44047320.7,37,3,0.5008459459459459,0.5008459459459459,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,GOOGL,35904526,42237007.55,28,3,0.3020964285714286,0.3020964285714286,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,META,13431248,12622957.45,46,3,0.29576304347826093,0.2957630434782609,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,AVGO,28847626,27560885.85,17,3,0.4450823529411765,0.4450823529411765,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,TSM,9990210,10913071.4,12,2,0.2642,0.2642,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,TSLA,145085665,124861887.25,89,3,-0.014651685393258432,-0.01465168539325843,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,False,False
2025-07-02,ORCL,16962196,18462926.3,11,4,0.3945545454545455,0.3945545454545455,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,ADBE,4516381,4566903.8,17,3,0.3064294117647059,0.3064294117647059,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,False,True,False
2025-07-02,CSCO,21939473,21921481.85,3,2,0.3578666666666666,0.3578666666666666,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,INTU,1923874,1586037.85,6,4,0.5676333333333333,0.5676333333333333,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
2025-07-02,QCOM,8942314,8527784.55,11,3,0.3999454545454546,0.39994545454545455,2025-07-01 09:30:00 ET,2025-07-02 09:30:00 ET,True,True,True
