date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-08-04,NVDA,204528985,163681086.65,32,2,0.3652875,0.36528749999999993,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,MSFT,28977628,18780981.6,34,3,0.39626764705882356,0.3962676470588235,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,AAPL,104434473,50133673.6,29,3,0.39554482758620685,0.3955448275862068,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,AMZN,122258801,43924134.1,36,3,0.4293277777777778,0.4293277777777779,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,GOOGL,34832181,40410779.65,31,3,0.4252967741935484,0.42529677419354844,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,False,True,False
2025-08-04,META,19028710,13038406.35,32,2,0.42314687500000003,0.42314687500000003,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,AVGO,21428128,17067921.05,8,3,0.4374625,0.4374625,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,TSM,13549793,12369601.1,3,1,0.5480333333333333,0.5480333333333333,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,TSLA,89121446,96196764.15,31,3,0.41755483870967747,0.4175548387096775,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,False,True,False
2025-08-04,ORCL,12718218,11238911.15,4,2,0.7199500000000001,0.7199500000000001,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,ADBE,4307890,3284409.45,4,1,0.52645,0.52645,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,CSCO,21650021,16980838.1,7,2,0.5337714285714286,0.5337714285714286,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,INTU,1490139,1456579.5,2,1,0.722,0.722,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
2025-08-04,QCOM,12706714,8379844.7,4,1,0.360225,0.360225,2025-08-03 09:30:00 ET,2025-08-04 09:30:00 ET,True,True,True
