ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-03,9,-0.06282222222222221,-0.06282222222222221,True,False,4
MSFT,2025-03-03,2,0.3982,0.3982,True,True,2
AAPL,2025-03-03,4,-0.172725,-0.172725,True,False,2
AMZN,2025-03-03,5,0.39937999999999996,0.39937999999999996,True,True,2
GOOGL,2025-03-03,7,0.10108571428571429,0.10108571428571429,True,False,3
META,2025-03-03,1,0.0,0.0,False,False,0
AVGO,2025-03-03,5,0.06364,0.06364,True,False,1
TSM,2025-03-03,1,0.0,0.0,False,False,0
TSLA,2025-03-03,8,-0.3175125,-0.3175125,True,False,4
ORCL,2025-03-03,1,0.0,0.0,False,False,0
ADBE,2025-03-03,0,0.0,0.0,False,False,0
CSCO,2025-03-03,1,0.0,0.0,False,False,0
INTU,2025-03-03,2,0.08895,0.08895,True,False,1
QCOM,2025-03-03,8,0.3469875,0.3469875,True,False,3
