date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-08-22,NVDA,140040850,157824599.2,50,2,0.116662,0.116662,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,MSFT,18443254,22487841.5,46,3,0.2779,0.2778999999999999,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,AAPL,30621249,61854245.3,34,3,0.2731382352941176,0.2731382352941176,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,AMZN,32140459,46830826.65,58,3,0.2424793103448276,0.2424793103448276,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,GOOGL,19774633,31218769.25,58,4,0.14851551724137932,0.14851551724137935,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,META,8876307,13538860.95,47,3,0.16582978723404254,0.16582978723404254,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,AVGO,14946309,17508749.9,12,2,0.22618333333333332,0.22618333333333332,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,TSM,7449144,10582657.9,0,0,0,0,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,False,False
2025-08-22,TSLA,55744445,82445956.0,35,4,0.09604285714285715,0.09604285714285715,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,ORCL,7403128,10315693.4,10,2,0.4288499999999999,0.4288499999999999,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,ADBE,2363230,3743145.3,4,2,0.033525,0.033525,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,CSCO,12456622,22456974.65,12,2,0.23399166666666668,0.23399166666666668,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
2025-08-22,INTU,2511470,1783414.75,33,4,0.3522363636363636,0.3522363636363636,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,True,True,True
2025-08-22,QCOM,4997281,8572642.05,6,2,0.13063333333333335,0.13063333333333335,2025-08-21 09:30:00 ET,2025-08-22 09:30:00 ET,False,True,False
