ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-25,60,0.43960499999999997,0.43960499999999997,True,True,4
MSFT,2024-11-25,26,0.4893269230769231,0.4893269230769231,True,True,3
AAPL,2024-11-25,22,0.32892272727272726,0.32892272727272726,True,False,3
AMZN,2024-11-25,25,0.49732,0.49731999999999993,True,True,4
GOOGL,2024-11-25,28,0.4221964285714286,0.4221964285714286,True,True,4
META,2024-11-25,16,0.344425,0.34442500000000004,True,False,3
AVGO,2024-11-25,7,0.6117714285714285,0.6117714285714285,True,True,2
TSM,2024-11-25,8,0.26555,0.26555,True,False,2
TSLA,2024-11-25,16,0.26818125,0.26818125000000004,True,False,3
ORCL,2024-11-25,2,0.1591,0.1591,True,False,1
ADBE,2024-11-25,1,0.0,0.0,False,False,0
CRM,2024-11-25,6,0.47931666666666667,0.47931666666666667,True,True,2
NFLX,2024-11-25,4,0.573575,0.573575,True,True,2
AMD,2024-11-25,6,0.4741333333333333,0.4741333333333333,True,True,1
INTC,2024-11-25,6,0.2594666666666667,0.2594666666666667,True,False,3
QCOM,2024-11-25,7,0.5181285714285714,0.5181285714285714,True,True,2
TXN,2024-11-25,2,0.6426499999999999,0.6426499999999999,True,True,1
AMAT,2024-11-25,3,0.42896666666666666,0.42896666666666666,True,True,2
MU,2024-11-25,4,0.6951499999999999,0.6951499999999999,True,True,1
ADI,2024-11-25,4,0.37692499999999995,0.37692499999999995,True,True,2
