ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-29,69,0.43460579710144925,0.4346057971014492,True,True,2
MSFT,2024-11-29,67,0.3105313432835821,0.310531343283582,True,False,4
AAPL,2024-11-29,51,0.39764313725490197,0.39764313725490197,True,True,3
AMZN,2024-11-29,54,0.44689259259259256,0.44689259259259256,True,True,3
GOOGL,2024-11-29,63,0.2921761904761904,0.2921761904761904,True,False,3
META,2024-11-29,51,0.2374078431372549,0.2374078431372549,True,False,4
AVGO,2024-11-29,9,0.31753333333333333,0.3175333333333333,True,False,2
TSM,2024-11-29,13,0.30433846153846156,0.30433846153846156,True,False,2
TSLA,2024-11-29,32,0.14492812500000002,0.14492812499999996,True,False,3
ORCL,2024-11-29,13,0.4942538461538461,0.4942538461538461,True,True,2
ADBE,2024-11-29,3,0.6591,0.6591,True,True,1
CRM,2024-11-29,9,0.5171777777777778,0.5171777777777778,True,True,3
NFLX,2024-11-29,9,0.44101111111111113,0.44101111111111113,True,True,4
AMD,2024-11-29,15,0.6025733333333333,0.6025733333333334,True,True,2
INTC,2024-11-29,23,0.1934217391304348,0.19342173913043484,True,False,3
QCOM,2024-11-29,9,0.11854444444444447,0.11854444444444444,True,False,4
TXN,2024-11-29,0,0.0,0.0,False,False,0
AMAT,2024-11-29,7,0.17307142857142857,0.17307142857142857,True,False,2
MU,2024-11-29,3,0.3520666666666667,0.3520666666666667,True,True,2
ADI,2024-11-29,11,0.3535181818181818,0.35351818181818184,True,True,2
