ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-12-23,55,0.5108963636363635,0.5108963636363637,True,True,3
MSFT,2024-12-23,21,0.46800000000000014,0.4680000000000001,True,True,2
AAPL,2024-12-23,19,0.2740578947368421,0.2740578947368421,True,False,3
AMZN,2024-12-23,25,0.44106000000000006,0.44105999999999995,True,True,3
GOOGL,2024-12-23,28,0.3797499999999999,0.37975,True,True,3
META,2024-12-23,12,0.15110833333333337,0.15110833333333337,True,False,2
AVGO,2024-12-23,17,0.6295235294117647,0.6295235294117647,True,True,3
TSM,2024-12-23,4,0.61425,0.61425,True,True,2
TSLA,2024-12-23,25,0.366736,0.366736,True,True,4
ORCL,2024-12-23,6,0.2665833333333334,0.2665833333333334,True,False,3
ADBE,2024-12-23,6,0.1567166666666667,0.1567166666666667,True,False,2
CRM,2024-12-23,10,0.44636000000000003,0.44636000000000003,True,True,3
NFLX,2024-12-23,3,0.09966666666666667,0.09966666666666667,True,False,2
AMD,2024-12-23,6,0.36848333333333333,0.36848333333333333,True,True,2
INTC,2024-12-23,5,-0.0063599999999999655,-0.0063599999999999655,True,False,2
QCOM,2024-12-23,3,0.5156666666666667,0.5156666666666667,True,True,2
TXN,2024-12-23,2,0.66135,0.66135,True,True,1
AMAT,2024-12-23,2,0.036250000000000004,0.036250000000000004,True,False,2
MU,2024-12-23,9,0.2805444444444445,0.28054444444444443,True,False,2
ADI,2024-12-23,0,0.0,0.0,False,False,0
