date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-02-05,NVDA,255877635,307497682.75,31,3,0.3219483870967742,0.32194838709677426,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,True,False
2025-02-05,MSFT,20384293,23751840.75,25,4,0.140292,0.140292,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,AAPL,44902694,61110392.8,21,4,0.1934428571428571,0.1934428571428571,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,AMZN,29606288,32900548.4,28,4,0.2826285714285714,0.2826285714285714,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,GOOGL,43757263,26649056.55,46,4,0.19708260869565217,0.19708260869565217,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,True,False,False
2025-02-05,META,13780701,16450570.8,27,4,0.26171851851851846,0.2617185185185185,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,AVGO,23703805,31483528.6,7,3,0.4803857142857143,0.4803857142857143,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,True,False
2025-02-05,TSM,12652525,20746118.2,4,1,0.44525000000000003,0.44525000000000003,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,True,False
2025-02-05,TSLA,56887097,72803887.45,19,4,-0.14637368421052632,-0.14637368421052632,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,ORCL,6753256,15116522.6,0,0,0,0,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,ADBE,2640200,3896435.35,1,1,0,0,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,CSCO,12677233,18897546.05,2,2,0.7362500000000001,0.7362500000000001,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,True,False
2025-02-05,INTU,1730605,1793679.95,4,3,0.295375,0.295375,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
2025-02-05,QCOM,5423552,7590348.05,4,2,-0.105375,-0.105375,2025-02-04 09:30:00 ET,2025-02-05 09:30:00 ET,False,False,False
