date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-08-21,NVDA,215142725,157271788.1,75,2,0.3191266666666667,0.3191266666666666,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,MSFT,27723025,22371028.8,57,3,0.44819298245614037,0.44819298245614025,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,AAPL,42263865,62624313.85,50,2,0.26952999999999994,0.26953000000000005,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,AMZN,36604319,47368917.0,50,4,0.29959600000000003,0.29959600000000003,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,GOOGL,28955498,33974121.95,51,3,0.31513137254901963,0.31513137254901963,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,META,11898190,13641087.4,53,4,0.2870320754716981,0.28703207547169807,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,AVGO,23600512,17582123.35,22,2,0.12582727272727276,0.12582727272727273,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,TSM,17165201,10664298.0,4,1,0.03520000000000001,0.03520000000000001,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,TSLA,77481768,87507034.9,28,2,0.20950714285714284,0.20950714285714286,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,ORCL,11256417,10357429.55,21,3,0.3898904761904762,0.3898904761904762,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,ADBE,3727897,3759590.4,9,4,0.4282333333333333,0.4282333333333333,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,CSCO,14946418,22510844.0,8,2,0.1688125,0.16881249999999998,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,True,False
2025-08-21,INTU,2096174,1726840.9,8,2,0.23194999999999996,0.23195,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,True,True,True
2025-08-21,QCOM,7151699,8573519.0,8,2,-0.04306249999999999,-0.04306249999999999,2025-08-20 09:30:00 ET,2025-08-21 09:30:00 ET,False,False,False
