date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2024-12-23,NVDA,306528553,216716610.45,46,5,0.3872065217391304,0.3872065217391304,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,MSFT,64263694,23571865.05,16,4,0.5658937500000001,0.5658937500000001,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,AAPL,147495267,50273953.0,18,5,0.3402333333333334,0.34023333333333333,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,AMZN,88279184,39400156.25,29,5,0.31390000000000007,0.31390000000000007,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,GOOGL,63462934,33630638.35,21,3,0.3226428571428572,0.3226428571428572,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,META,48989390,13426944.3,6,2,0.10081666666666667,0.10081666666666667,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
2024-12-23,AVGO,131910354,43788667.25,15,3,0.40662000000000004,0.40662000000000004,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,TSM,16170143,12166929.3,8,2,0.3170625,0.3170625,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,TSLA,132216176,90635404.05,28,5,0.19721785714285714,0.19721785714285717,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
2024-12-23,ORCL,13810525,10545374.6,1,1,0,0,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
2024-12-23,ADBE,8220033,5056956.5,3,1,0.22503333333333334,0.22503333333333334,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
2024-12-23,CSCO,69544629,22069541.1,3,2,0.512,0.512,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,True,True
2024-12-23,INTU,3450977,1824010.2,1,1,0,0,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
2024-12-23,QCOM,17347066,8532884.9,7,2,0.26812857142857144,0.26812857142857144,2024-12-22 09:30:00 ET,2024-12-23 09:30:00 ET,True,False,False
