ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-19,100,0.217381,0.21738099999999996,True,False,5
MSFT,2024-11-19,35,0.2955628571428572,0.2955628571428572,True,False,4
AAPL,2024-11-19,33,0.4229181818181818,0.42291818181818186,True,True,5
AMZN,2024-11-19,48,0.4003583333333333,0.4003583333333332,True,True,5
GOOGL,2024-11-19,43,0.4314372093023255,0.4314372093023255,True,True,5
META,2024-11-19,30,0.26949666666666666,0.2694966666666667,True,False,4
AVGO,2024-11-19,10,0.36572,0.36572,True,True,4
TSM,2024-11-19,14,0.2644,0.2644,True,False,2
TSLA,2024-11-19,71,0.3906901408450704,0.3906901408450704,True,True,5
ORCL,2024-11-19,3,0.25020000000000003,0.25020000000000003,True,False,3
ADBE,2024-11-19,8,0.3508375,0.35083749999999997,True,True,3
CRM,2024-11-19,5,0.15514,0.15514,True,False,3
NFLX,2024-11-19,29,0.20964482758620687,0.20964482758620684,True,False,4
AMD,2024-11-19,21,0.42629999999999996,0.42629999999999996,True,True,4
INTC,2024-11-19,13,0.3533,0.3533,True,True,4
QCOM,2024-11-19,12,0.5029333333333333,0.5029333333333333,True,True,3
TXN,2024-11-19,5,0.6216200000000001,0.6216200000000001,True,True,3
AMAT,2024-11-19,9,0.4126444444444444,0.4126444444444444,True,True,4
MU,2024-11-19,7,0.14085714285714285,0.14085714285714285,True,False,3
ADI,2024-11-19,2,0.3825,0.3825,True,True,2
