date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-06-03,NVDA,197663116,226529650.75,64,5,0.447840625,0.44784062500000005,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,MSFT,16626495,20194639.7,33,4,0.32316666666666666,0.32316666666666666,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,AAPL,35423294,53646827.7,30,4,0.36393666666666674,0.36393666666666663,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,AMZN,29113319,40715546.05,28,4,0.5414142857142857,0.5414142857142857,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,GOOGL,38612272,46275108.85,34,4,0.27691764705882355,0.2769176470588235,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,META,15766258,12618457.25,49,5,0.4099938775510204,0.4099938775510205,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,True,True,True
2025-06-03,AVGO,19197009,18911488.8,30,5,0.44336000000000003,0.44336000000000003,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,True,True,True
2025-06-03,TSM,7447367,12225542.45,14,2,0.38425714285714285,0.38425714285714285,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,TSLA,81873829,103194638.0,51,5,0.2174078431372549,0.2174078431372549,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,ORCL,7165969,7897384.05,6,2,0.5934,0.5934,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,ADBE,4153688,2802428.25,4,3,0.28700000000000003,0.28700000000000003,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,True,True,True
2025-06-03,CSCO,15815994,20454595.1,4,2,0.7249,0.7249,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,False,False
2025-06-03,INTU,1870212,2003991.95,6,3,0.3065666666666667,0.3065666666666667,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
2025-06-03,QCOM,6419509,8244867.45,5,4,0.11316000000000001,0.11316000000000001,2025-06-02 09:30:00 ET,2025-06-03 09:30:00 ET,False,True,False
