date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-03-18,NVDA,255501481,303522455.8,44,4,0.168175,0.16817500000000002,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,False,False
2025-03-18,MSFT,22474272,24873793.75,17,4,0.3815411764705883,0.3815411764705883,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,AAPL,48073426,51410122.7,9,4,0.3058111111111111,0.3058111111111111,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,AMZN,47341752,46421348.15,14,4,0.12792142857142855,0.12792142857142857,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,True,False,False
2025-03-18,GOOGL,31184335,33985435.0,39,4,0.38126666666666653,0.38126666666666664,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,META,15473909,16444082.15,11,4,0.35895454545454547,0.35895454545454547,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,AVGO,26830624,33369619.65,4,3,0.10702500000000001,0.10702500000000001,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,False,False
2025-03-18,TSM,9678112,18128550.45,13,1,0.6880076923076922,0.6880076923076921,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,TSLA,111900565,106839404.15,36,4,-0.00863055555555556,-0.008630555555555553,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,True,False,False
2025-03-18,ORCL,9884994,11776755.95,7,3,0.6490571428571429,0.6490571428571429,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
2025-03-18,ADBE,4258533,3823282.75,9,2,0.5391444444444445,0.5391444444444445,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,True,True,True
2025-03-18,CSCO,15335820,20000657.75,2,1,0.8541000000000001,0.8541000000000001,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,False,False
2025-03-18,INTU,1559099,2219317.25,2,1,0.8185,0.8185,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,False,False
2025-03-18,QCOM,5781412,8297878.6,16,3,0.3864625,0.38646250000000004,2025-03-17 09:30:00 ET,2025-03-18 09:30:00 ET,False,True,False
