ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-12,62,0.0422,0.04220000000000001,True,False,4
MSFT,2025-03-12,24,0.15079166666666668,0.15079166666666666,True,False,4
AAPL,2025-03-12,43,-0.035204651162790694,-0.035204651162790715,True,False,4
AMZN,2025-03-12,33,0.2545151515151515,0.2545151515151515,True,False,4
GOOGL,2025-03-12,26,0.2565076923076923,0.2565076923076923,True,False,4
META,2025-03-12,23,0.19919130434782611,0.19919130434782611,True,False,4
AVGO,2025-03-12,15,0.48631333333333326,0.48631333333333326,True,True,2
TSM,2025-03-12,12,0.443,0.443,True,True,1
TSLA,2025-03-12,83,-0.10965542168674701,-0.10965542168674697,True,False,4
ORCL,2025-03-12,32,0.14808749999999998,0.1480875,True,False,4
ADBE,2025-03-12,3,0.37243333333333334,0.37243333333333334,True,True,1
CSCO,2025-03-12,9,0.4493777777777778,0.4493777777777778,True,True,3
INTU,2025-03-12,5,0.43714000000000003,0.43714000000000003,True,True,2
QCOM,2025-03-12,11,0.14915454545454546,0.14915454545454548,True,False,3
