ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-25,95,0.4118473684210527,0.4118473684210527,True,True,5
MSFT,2025-03-25,51,0.5202529411764706,0.5202529411764708,True,True,4
AAPL,2025-03-25,57,0.23619473684210524,0.23619473684210524,True,False,5
AMZN,2025-03-25,47,0.5382595744680851,0.538259574468085,True,True,5
GOOGL,2025-03-25,45,0.45167777777777773,0.4516777777777778,True,True,4
META,2025-03-25,47,0.3560063829787234,0.3560063829787233,True,True,5
AVGO,2025-03-25,25,0.49788400000000005,0.49788399999999994,True,True,3
TSM,2025-03-25,4,0.43905000000000005,0.43905000000000005,True,True,1
TSLA,2025-03-25,94,0.1935904255319149,0.19359042553191483,True,False,5
ORCL,2025-03-25,14,0.5324714285714286,0.5324714285714286,True,True,3
ADBE,2025-03-25,7,0.23174285714285717,0.23174285714285717,True,False,3
CSCO,2025-03-25,8,0.1867625,0.18676250000000003,True,False,3
INTU,2025-03-25,2,-0.0129,-0.0129,True,False,2
QCOM,2025-03-25,6,0.09113333333333333,0.09113333333333333,True,False,3
