date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-02-12,NVDA,178902379,301544329.0,28,3,0.47888214285714276,0.47888214285714276,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,True,False
2025-02-12,MSFT,18140592,23890869.25,11,4,0.0373,0.03729999999999998,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,AAPL,53718362,59161687.6,37,4,0.2615837837837837,0.2615837837837838,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,AMZN,23713726,37257555.45,15,2,0.2965466666666667,0.2965466666666667,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,GOOGL,21239519,29840883.3,7,2,0.09825714285714285,0.09825714285714285,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,META,12997959,16768841.95,11,3,0.11629090909090908,0.11629090909090908,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,AVGO,18476200,30906755.7,5,2,0.51056,0.51056,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,True,False
2025-02-12,TSM,9224508,18801161.25,0,0,0,0,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,TSLA,118543400,74677299.4,17,3,0.2914235294117647,0.2914235294117647,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,True,False,False
2025-02-12,ORCL,6528766,14837575.55,1,1,0,0,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
2025-02-12,ADBE,3256999,3575411.75,5,3,0.34812,0.34812,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,True,False
2025-02-12,CSCO,17702464,19165290.3,2,2,0.3753,0.3753,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,True,False
2025-02-12,INTU,1856778,1840117.3,0,0,0,0,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,True,False,False
2025-02-12,QCOM,6588067,8360866.9,1,1,0,0,2025-02-11 09:30:00 ET,2025-02-12 09:30:00 ET,False,False,False
