ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-22,157,0.2626407643312102,0.2626407643312102,True,False,5
MSFT,2024-11-22,97,0.33838865979381444,0.33838865979381433,True,False,5
AAPL,2024-11-22,75,0.30704133333333333,0.3070413333333333,True,False,5
AMZN,2024-11-22,109,0.3773449541284403,0.37734495412844044,True,True,5
GOOGL,2024-11-22,109,0.17635045871559635,0.1763504587155963,True,False,5
META,2024-11-22,61,0.3246573770491803,0.32465737704918024,True,False,5
AVGO,2024-11-22,23,0.3556391304347826,0.3556391304347826,True,True,4
TSM,2024-11-22,22,0.21954090909090915,0.21954090909090906,True,False,2
TSLA,2024-11-22,60,0.30541999999999997,0.30541999999999997,True,False,5
ORCL,2024-11-22,19,0.6040000000000001,0.604,True,True,3
ADBE,2024-11-22,8,0.27508750000000004,0.27508750000000004,True,False,4
CRM,2024-11-22,26,0.42,0.4199999999999999,True,True,5
NFLX,2024-11-22,23,0.35192173913043484,0.35192173913043484,True,True,5
AMD,2024-11-22,30,0.2483433333333333,0.2483433333333333,True,False,4
INTC,2024-11-22,20,0.16285999999999998,0.16286,True,False,4
QCOM,2024-11-22,26,0.33169230769230773,0.3316923076923078,True,False,4
TXN,2024-11-22,8,0.1727375,0.1727375,True,False,3
AMAT,2024-11-22,11,0.27599090909090906,0.27599090909090906,True,False,3
MU,2024-11-22,12,0.09814999999999997,0.09814999999999997,True,False,4
ADI,2024-11-22,6,0.24863333333333335,0.24863333333333335,True,False,2
