ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-12-10,71,0.18430140845070422,0.1843014084507042,True,False,6
MSFT,2024-12-10,35,0.35999428571428577,0.3599942857142857,True,True,4
AAPL,2024-12-10,50,0.3814080000000001,0.3814079999999999,True,True,5
AMZN,2024-12-10,61,0.439716393442623,0.439716393442623,True,True,5
GOOGL,2024-12-10,52,0.4045499999999999,0.4045500000000001,True,True,4
META,2024-12-10,45,0.2741666666666666,0.2741666666666666,True,False,5
AVGO,2024-12-10,23,0.29056521739130436,0.2905652173913043,True,False,3
TSM,2024-12-10,10,0.47646999999999995,0.47647000000000006,True,True,2
TSLA,2024-12-10,44,0.41860227272727274,0.4186022727272727,True,True,4
ORCL,2024-12-10,46,0.2807369565217392,0.2807369565217391,True,False,4
ADBE,2024-12-10,15,0.3137733333333334,0.3137733333333334,True,False,3
CRM,2024-12-10,14,0.3116071428571429,0.3116071428571429,True,False,3
NFLX,2024-12-10,9,0.33838888888888885,0.3383888888888888,True,False,4
AMD,2024-12-10,27,0.2302962962962963,0.23029629629629633,True,False,4
INTC,2024-12-10,14,0.4934857142857143,0.4934857142857143,True,True,5
QCOM,2024-12-10,4,0.565425,0.565425,True,True,2
TXN,2024-12-10,7,0.7098000000000001,0.7098000000000001,True,True,5
AMAT,2024-12-10,4,0.204575,0.204575,True,False,2
MU,2024-12-10,3,0.3937,0.3937,True,True,3
ADI,2024-12-10,1,0.0,0.0,False,False,0
