date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-03-04,NVDA,411381373,258281235.05,40,4,0.1638725,0.1638725,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,MSFT,23007726,22757321.05,19,2,0.16238421052631577,0.16238421052631577,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,AAPL,47183985,45448998.6,20,4,0.13209499999999996,0.13209499999999996,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,AMZN,42948447,41312674.2,16,4,0.363825,0.36382500000000007,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,True,True
2025-03-04,GOOGL,40770451,33495753.8,10,2,0.1339,0.1339,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,META,10843763,15456352.5,11,4,0.1725090909090909,0.1725090909090909,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,False,False,False
2025-03-04,AVGO,37435603,24652381.55,10,4,0.18897000000000003,0.18897,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,TSM,37402998,15901095.25,2,1,0.6937500000000001,0.6937500000000001,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,True,True
2025-03-04,TSLA,115551414,84865974.35,28,4,-0.029982142857142863,-0.029982142857142863,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,ORCL,8081840,8396312.7,5,2,0.12972,0.12972,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,False,False,False
2025-03-04,ADBE,2607694,2900153.1,0,0,0,0,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,False,False,False
2025-03-04,CSCO,21810686,20893725.15,1,1,0,0,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,False,False
2025-03-04,INTU,1597721,2112035.1,6,3,0.6621166666666666,0.6621166666666666,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,False,True,False
2025-03-04,QCOM,9601853,8627672.4,3,3,0.3370333333333333,0.3370333333333333,2025-03-03 09:30:00 ET,2025-03-04 09:30:00 ET,True,True,True
