date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2024-12-09,NVDA,188505573,220929531.85,31,5,0.039793548387096776,0.03979354838709679,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,False,False
2024-12-09,MSFT,18821002,21969165.75,22,4,0.3275590909090909,0.3275590909090909,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,True,False
2024-12-09,AAPL,36870619,43248111.95,27,5,0.2738222222222222,0.27382222222222224,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,False,False
2024-12-09,AMZN,44178069,40889847.45,22,4,0.3329181818181819,0.33291818181818184,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,True,True
2024-12-09,GOOGL,21462393,26011239.85,27,3,0.28353703703703703,0.28353703703703703,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,False,False
2024-12-09,META,16943420,11742152.95,20,5,0.25745500000000004,0.257455,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,False,False
2024-12-09,AVGO,27830828,19603596.65,9,3,0.07486666666666668,0.07486666666666669,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,False,False
2024-12-09,TSM,9672870,11983658.45,5,2,0.48792,0.48792,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,True,False
2024-12-09,TSLA,81455834,98180402.4,22,4,0.3016954545454546,0.3016954545454546,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,True,False
2024-12-09,ORCL,10503383,7964903.8,10,2,0.5090999999999999,0.5090999999999999,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,True,True
2024-12-09,ADBE,2964064,2731107.15,2,1,0.31245,0.31245,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,True,True
2024-12-09,CSCO,14623064,20358040.35,0,0,0,0,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,False,False
2024-12-09,INTU,1125182,1739703.15,0,0,0,0,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,False,False,False
2024-12-09,QCOM,9918412,8419801.7,2,1,0.3243,0.3243,2024-12-08 09:30:00 ET,2024-12-09 09:30:00 ET,True,True,True
