date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-06-30,NVDA,263234539,198045011.7,28,4,0.38251785714285713,0.3825178571428571,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
2025-06-30,MSFT,34539236,20383963.2,18,2,0.5484722222222221,0.5484722222222221,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
2025-06-30,AAPL,73188571,53970576.15,25,3,0.111064,0.111064,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,AMZN,119217138,43179726.45,35,4,0.41718285714285713,0.41718285714285713,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
2025-06-30,GOOGL,108140200,41835447.6,34,3,0.31579411764705884,0.31579411764705884,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
2025-06-30,META,18775735,12781650.25,28,3,0.2605678571428572,0.2605678571428571,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,AVGO,27477575,27197361.35,6,2,0.5325833333333333,0.5325833333333333,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
2025-06-30,TSM,13132971,10921854.1,2,2,-0.47935,-0.47935,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,TSLA,89067049,124040288.3,26,3,0.3550846153846154,0.3550846153846154,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,False,True,False
2025-06-30,ORCL,14127502,17258296.3,6,3,0.26439999999999997,0.26439999999999997,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,False,False,False
2025-06-30,ADBE,5083803,4528060.95,1,1,0,0,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,CSCO,26224620,21278699.1,2,2,0.8892,0.8892,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,INTU,2051782,1630355.85,2,2,-0.09895000000000001,-0.09895000000000001,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,False,False
2025-06-30,QCOM,22100340,8690010.65,6,2,0.41681666666666667,0.41681666666666667,2025-06-29 09:30:00 ET,2025-06-30 09:30:00 ET,True,True,True
