ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-04,56,0.12073392857142859,0.12073392857142855,True,False,4
MSFT,2025-03-04,17,0.46154705882352937,0.46154705882352937,True,True,3
AAPL,2025-03-04,17,0.25498235294117644,0.25498235294117644,True,False,4
AMZN,2025-03-04,21,0.04632857142857145,0.04632857142857142,True,False,4
GOOGL,2025-03-04,11,0.4993545454545455,0.49935454545454544,True,True,3
META,2025-03-04,9,0.3935333333333333,0.3935333333333333,True,True,3
AVGO,2025-03-04,14,0.3020214285714285,0.30202142857142855,True,False,4
TSM,2025-03-04,4,0.207775,0.207775,True,False,1
TSLA,2025-03-04,29,0.024137931034482765,0.024137931034482748,True,False,4
ORCL,2025-03-04,7,0.41942857142857143,0.41942857142857143,True,True,4
ADBE,2025-03-04,1,0.0,0.0,False,False,0
CSCO,2025-03-04,4,0.500225,0.500225,True,True,2
INTU,2025-03-04,5,0.48078000000000004,0.48078000000000004,True,True,3
QCOM,2025-03-04,10,0.24826,0.24826,True,False,4
