ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-13,86,0.41599302325581383,0.41599302325581383,True,True,3
MSFT,2024-11-13,43,0.46402790697674423,0.46402790697674423,True,True,5
AAPL,2024-11-13,45,0.2762666666666667,0.2762666666666666,True,False,5
AMZN,2024-11-13,65,0.5581753846153847,0.5581753846153846,True,True,4
GOOGL,2024-11-13,46,0.3447347826086957,0.3447347826086956,True,False,4
META,2024-11-13,43,0.3571627906976745,0.3571627906976745,True,True,5
AVGO,2024-11-13,22,0.29940909090909096,0.29940909090909096,True,False,4
TSM,2024-11-13,22,0.27100454545454544,0.27100454545454544,True,False,2
TSLA,2024-11-13,71,0.5129197183098592,0.5129197183098592,True,True,3
ORCL,2024-11-13,13,0.3167307692307692,0.3167307692307692,True,False,4
ADBE,2024-11-13,10,0.38424,0.38424,True,True,3
CRM,2024-11-13,23,0.40685217391304346,0.40685217391304346,True,True,4
NFLX,2024-11-13,22,0.36735000000000007,0.36735000000000007,True,True,4
AMD,2024-11-13,20,0.46897,0.46897,True,True,3
INTC,2024-11-13,13,0.3438,0.3438,True,False,3
QCOM,2024-11-13,15,0.41436,0.41436,True,True,3
TXN,2024-11-13,5,0.2572,0.2572,True,False,2
AMAT,2024-11-13,8,0.5553250000000001,0.5553250000000001,True,True,3
MU,2024-11-13,10,0.36572000000000005,0.36572,True,True,3
ADI,2024-11-13,4,0.27554999999999996,0.27554999999999996,True,False,2
