date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-01-03,NVDA,198247166,197415949.05,29,3,0.3401793103448276,0.3401793103448275,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,True,True,True
2025-01-03,MSFT,16896469,20914775.2,20,5,0.44040999999999997,0.4404100000000001,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,AAPL,55740731,47334231.25,43,5,0.07311162790697674,0.07311162790697674,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,True,False,False
2025-01-03,AMZN,33956579,36156869.95,18,3,0.4074777777777778,0.40747777777777777,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,GOOGL,20370828,30997695.2,25,4,0.277816,0.27781599999999995,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,False,False
2025-01-03,META,12682269,12424657.35,19,5,0.25645789473684216,0.2564578947368421,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,True,False,False
2025-01-03,AVGO,31525830,47204949.35,11,3,0.3918727272727272,0.3918727272727272,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,TSM,10951425,11847083.5,2,1,0.21075,0.21075,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,False,False
2025-01-03,TSLA,109710749,93855379.35,62,4,0.00252903225806451,0.00252903225806451,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,True,False,False
2025-01-03,ORCL,5365667,9201736.55,2,2,0.48314999999999997,0.48314999999999997,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,ADBE,2507887,5201436.75,3,3,0.18159999999999998,0.18159999999999998,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,False,False
2025-01-03,CSCO,16144281,20059123.1,3,2,0.49606666666666666,0.49606666666666666,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,INTU,1180038,1539891.6,2,2,0.38915,0.38915,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,True,False
2025-01-03,QCOM,5009075,7730817.65,2,2,-0.38385,-0.38385,2025-01-02 09:30:00 ET,2025-01-03 09:30:00 ET,False,False,False
