date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-04-03,NVDA,220601243,276512542.2,48,4,0.08883541666666667,0.08883541666666667,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,MSFT,16092555,22590450.35,23,3,0.4215217391304347,0.4215217391304347,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,True,False
2025-04-03,AAPL,35905904,51970728.95,32,5,-0.06332812500000001,-0.06332812500000001,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,AMZN,53679198,45969585.1,51,5,0.20180588235294117,0.20180588235294114,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,True,False,False
2025-04-03,GOOGL,25041730,33539550.35,20,3,0.20970000000000005,0.20969999999999994,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,META,13470778,17183194.85,23,3,0.18088695652173908,0.18088695652173908,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,AVGO,19523663,34551738.7,10,3,0.37984999999999997,0.37985,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,True,False
2025-04-03,TSM,10072689,13708637.95,2,1,0.86195,0.86195,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,TSLA,212787817,137227701.25,68,5,0.009398529411764701,0.009398529411764694,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,True,False,False
2025-04-03,ORCL,11594432,12596103.2,14,4,0.19781428571428566,0.19781428571428566,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,ADBE,2859064,4650180.75,3,1,0.8271666666666667,0.8271666666666667,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,CSCO,18610686,23747162.25,6,2,0.12346666666666666,0.12346666666666666,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,False,False
2025-04-03,INTU,1604512,1760024.95,6,3,0.4129666666666667,0.4129666666666667,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,True,False
2025-04-03,QCOM,5377181,6947138.65,5,3,0.36241999999999996,0.36241999999999996,2025-04-02 09:30:00 ET,2025-04-03 09:30:00 ET,False,True,False
