date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2024-12-17,NVDA,237951130,221918856.05,45,3,0.4035333333333334,0.40353333333333347,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,MSFT,23598834,21000808.35,25,5,0.39769999999999994,0.39770000000000005,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,AAPL,51694753,42360654.35,35,5,0.1797,0.17969999999999997,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,False,False
2024-12-17,AMZN,37552096,36991352.45,39,4,0.4478,0.44779999999999986,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,GOOGL,44934901,31096492.65,43,5,0.4208627906976745,0.4208627906976745,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,META,10885625,10971109.15,36,5,0.15073888888888887,0.15073888888888887,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,False,False,False
2024-12-17,AVGO,111623166,32829684.5,41,4,0.4819390243902439,0.48193902439024394,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,TSM,15139257,11977881.1,8,2,0.6570374999999999,0.6570374999999999,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,TSLA,114083811,81052607.7,32,3,0.46508125,0.4650812499999999,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,ORCL,9571955,10080703.7,7,3,0.2621,0.2621,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,False,False,False
2024-12-17,ADBE,5807021,4025574.8,6,2,0.5670833333333334,0.5670833333333334,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,CSCO,26883236,18674651.35,2,2,0.3017,0.3017,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
2024-12-17,INTU,1684545,1740300.8,2,2,0.6378,0.6378,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,False,True,False
2024-12-17,QCOM,9951138,8327787.7,13,4,0.305076923076923,0.3050769230769231,2024-12-16 09:30:00 ET,2024-12-17 09:30:00 ET,True,True,True
