ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-12-12,62,0.3930387096774194,0.3930387096774194,True,True,6
MSFT,2024-12-12,82,0.36235487804878047,0.36235487804878047,True,True,4
AAPL,2024-12-12,65,0.4211738461538462,0.4211738461538463,True,True,5
AMZN,2024-12-12,82,0.5350463414634147,0.5350463414634148,True,True,5
GOOGL,2024-12-12,81,0.339258024691358,0.33925802469135796,True,False,5
META,2024-12-12,54,0.37252037037037034,0.37252037037037034,True,True,5
AVGO,2024-12-12,31,0.4173903225806451,0.4173903225806451,True,True,4
TSM,2024-12-12,24,0.3613916666666667,0.3613916666666666,True,True,2
TSLA,2024-12-12,86,0.4059802325581395,0.4059802325581395,True,True,5
ORCL,2024-12-12,49,0.2678551020408163,0.2678551020408163,True,False,4
ADBE,2024-12-12,37,0.21654594594594595,0.21654594594594595,True,False,4
CRM,2024-12-12,9,0.5265888888888889,0.5265888888888889,True,True,4
NFLX,2024-12-12,23,0.4185217391304348,0.4185217391304348,True,True,4
AMD,2024-12-12,26,0.28702692307692307,0.28702692307692307,True,False,3
INTC,2024-12-12,17,0.2299352941176471,0.22993529411764707,True,False,3
QCOM,2024-12-12,7,0.42822857142857146,0.42822857142857146,True,True,2
TXN,2024-12-12,5,0.37134,0.37134,True,True,2
AMAT,2024-12-12,6,0.24453333333333335,0.24453333333333335,True,False,3
MU,2024-12-12,20,0.557855,0.557855,True,True,4
ADI,2024-12-12,3,0.2949333333333333,0.2949333333333333,True,False,2
