date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-08-05,NVDA,148174609,164082868.35,57,3,0.35872456140350883,0.35872456140350883,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,True,False
2025-08-05,MSFT,25349004,19349351.55,61,3,0.4594721311475411,0.45947213114754115,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,True,True
2025-08-05,AAPL,75109298,51377689.3,39,2,0.3406128205128205,0.3406128205128205,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,True,True
2025-08-05,AMZN,77890146,45988434.45,54,2,0.3784185185185186,0.37841851851851865,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,True,True
2025-08-05,GOOGL,31547350,40279364.75,55,3,0.41990909090909095,0.4199090909090909,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,True,False
2025-08-05,META,15801727,13355638.7,58,4,0.2807155172413793,0.28071551724137933,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,False,False
2025-08-05,AVGO,17164629,17088121.65,29,3,0.3492896551724137,0.3492896551724137,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,True,True
2025-08-05,TSM,6450728,12001261.5,5,1,0.21303999999999998,0.21303999999999998,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,False,False
2025-08-05,TSLA,78683905,93572061.95,68,4,0.23820441176470583,0.23820441176470583,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,False,False
2025-08-05,ORCL,8614784,10840437.05,22,3,0.35255454545454545,0.35255454545454545,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,True,False
2025-08-05,ADBE,6449344,3429621.25,8,3,0.48328750000000004,0.48328750000000004,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,True,True
2025-08-05,CSCO,17052199,16634190.2,8,3,0.2186375,0.21863749999999998,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,False,False
2025-08-05,INTU,1484408,1466001.15,3,2,0.28963333333333335,0.28963333333333335,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,True,False,False
2025-08-05,QCOM,8150186,8427981.55,5,1,0.3312,0.3312,2025-08-04 09:30:00 ET,2025-08-05 09:30:00 ET,False,True,False
