date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-06-12,NVDA,167694044,221600476.0,75,5,0.33634000000000003,0.33633999999999986,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,True,False
2025-06-12,MSFT,16399176,18684028.15,28,3,0.2777321428571428,0.2777321428571428,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,True,False
2025-06-12,AAPL,60989857,53090311.9,28,4,0.23585357142857138,0.23585357142857144,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,AMZN,39325981,38363462.0,29,4,0.48309310344827583,0.48309310344827594,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,GOOGL,31646757,42259580.15,40,5,0.355265,0.35526499999999994,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,True,False
2025-06-12,META,9582508,11640246.55,32,4,0.118196875,0.11819687499999999,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,False,False
2025-06-12,AVGO,24598987,23121039.5,11,3,0.3891363636363636,0.3891363636363636,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,TSM,13326440,11240101.85,7,1,0.2796857142857143,0.2796857142857143,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,TSLA,122611360,120575443.75,44,4,0.13109090909090912,0.13109090909090906,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,False,False
2025-06-12,ORCL,18002910,8887595.45,52,5,0.41031153846153856,0.41031153846153856,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,ADBE,3385416,2782198.65,12,3,0.2691166666666666,0.2691166666666666,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
2025-06-12,CSCO,20442571,20489738.3,8,4,0.5717625,0.5717625,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,True,False
2025-06-12,INTU,1276526,1951775.65,2,2,0.1513,0.1513,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,False,False,False
2025-06-12,QCOM,8859937,7876177.75,9,4,0.3165222222222222,0.3165222222222222,2025-06-11 09:30:00 ET,2025-06-12 09:30:00 ET,True,True,True
