ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-11,42,0.044585714285714284,0.044585714285714284,True,False,4
MSFT,2025-03-11,18,0.2457555555555556,0.2457555555555556,True,False,4
AAPL,2025-03-11,25,-0.07498,-0.07498,True,False,4
AMZN,2025-03-11,22,0.2653136363636364,0.2653136363636364,True,False,4
GOOGL,2025-03-11,17,0.26991176470588235,0.2699117647058824,True,False,3
META,2025-03-11,15,0.13608666666666663,0.13608666666666663,True,False,3
AVGO,2025-03-11,13,0.5416307692307692,0.5416307692307692,True,True,2
TSM,2025-03-11,10,0.40548,0.40548,True,True,1
TSLA,2025-03-11,38,-0.019547368421052636,-0.019547368421052622,True,False,4
ORCL,2025-03-11,19,0.10099999999999999,0.10099999999999999,True,False,4
ADBE,2025-03-11,6,-0.09528333333333334,-0.09528333333333334,True,False,2
CSCO,2025-03-11,7,0.39611428571428575,0.39611428571428575,True,True,3
INTU,2025-03-11,1,0.0,0.0,False,False,0
QCOM,2025-03-11,8,0.21818750000000003,0.2181875,True,False,3
