date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-05-06,NVDA,133163241,302811533.9,41,5,0.3105073170731707,0.3105073170731707,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,MSFT,20136053,27888898.3,54,4,0.2694888888888889,0.2694888888888888,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,AAPL,69018452,76652447.95,47,5,0.22256170212765958,0.22256170212765958,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,AMZN,35217469,59339476.2,48,4,0.28293958333333336,0.2829395833333334,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,GOOGL,21341814,37751262.4,46,4,0.24832608695652175,0.2483260869565217,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,META,13887724,21073828.5,34,4,0.4783,0.4783,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,AVGO,14025425,30554510.15,16,3,0.37574375,0.37574374999999993,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,TSM,14618920,20934712.2,10,1,0.4539700000000001,0.45397,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,TSLA,94618882,129500071.05,43,5,0.02076744186046512,0.02076744186046513,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,ORCL,5187449,10046845.1,10,3,0.3668600000000001,0.36686,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,ADBE,2095559,3952160.15,5,2,0.53728,0.53728,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,CSCO,14758504,23736996.8,6,3,0.5044166666666666,0.5044166666666666,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
2025-05-06,INTU,1434251,1695427.4,1,1,0,0,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,False,False
2025-05-06,QCOM,7165260,10833745.95,7,3,0.34724285714285713,0.34724285714285713,2025-05-05 09:30:00 ET,2025-05-06 09:30:00 ET,False,True,False
