ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-31,42,0.5219547619047619,0.5219547619047615,True,True,3
MSFT,2025-03-31,27,0.48974074074074064,0.4897407407407406,True,True,2
AAPL,2025-03-31,14,0.44447857142857145,0.44447857142857145,True,True,2
AMZN,2025-03-31,30,0.46901666666666664,0.4690166666666666,True,True,3
GOOGL,2025-03-31,30,0.5497766666666666,0.5497766666666666,True,True,4
META,2025-03-31,17,0.5836941176470588,0.5836941176470588,True,True,2
AVGO,2025-03-31,11,0.3415454545454546,0.34154545454545454,True,False,2
TSM,2025-03-31,4,0.5749,0.5749,True,True,1
TSLA,2025-03-31,37,0.19095675675675675,0.19095675675675675,True,False,5
ORCL,2025-03-31,4,0.48147500000000004,0.48147500000000004,True,True,1
ADBE,2025-03-31,2,0.81145,0.81145,True,True,1
CSCO,2025-03-31,4,0.19205,0.19205,True,False,2
INTU,2025-03-31,0,0.0,0.0,False,False,0
QCOM,2025-03-31,3,0.7166666666666667,0.7166666666666667,True,True,2
