ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-05,83,0.12404578313253012,0.12404578313253016,True,False,4
MSFT,2025-03-05,37,0.15402702702702703,0.154027027027027,True,False,3
AAPL,2025-03-05,33,0.15956969696969697,0.159569696969697,True,False,4
AMZN,2025-03-05,32,0.18645937500000004,0.186459375,True,False,4
GOOGL,2025-03-05,18,0.20747777777777776,0.20747777777777776,True,False,4
META,2025-03-05,16,0.26718125,0.26718125,True,False,4
AVGO,2025-03-05,21,0.21420476190476187,0.21420476190476193,True,False,4
TSM,2025-03-05,7,0.5491142857142857,0.5491142857142857,True,True,1
TSLA,2025-03-05,49,0.029187755102040802,0.02918775510204081,True,False,4
ORCL,2025-03-05,11,0.3989545454545455,0.3989545454545455,True,True,4
ADBE,2025-03-05,1,0.0,0.0,False,False,0
CSCO,2025-03-05,4,0.34895000000000004,0.34895000000000004,True,False,2
INTU,2025-03-05,8,0.5662625,0.5662625,True,True,3
QCOM,2025-03-05,9,0.26968888888888887,0.26968888888888887,True,False,4
