date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2024-11-19,NVDA,221930607,204498679.5,73,5,0.3108534246575343,0.31085342465753407,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,True,True
2024-11-19,MSFT,24745055,23275699.6,45,4,0.3592511111111111,0.3592511111111112,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,True,True
2024-11-19,AAPL,44691859,44293026.75,25,5,0.28221599999999997,0.28221599999999997,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,False,False
2024-11-19,AMZN,36523187,45270502.1,29,5,0.36323793103448276,0.3632379310344827,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
2024-11-19,GOOGL,20241897,28358333.95,35,5,0.3549,0.35489999999999994,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
2024-11-19,META,14349882,13942592.4,27,4,0.30708148148148157,0.30708148148148157,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,True,True
2024-11-19,AVGO,17874679,18217045.15,11,3,0.4876090909090909,0.4876090909090909,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
2024-11-19,TSM,10694009,13205496.25,10,2,-0.0035500000000000032,-0.0035500000000000032,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,False,False
2024-11-19,TSLA,126620574,116772310.95,54,5,0.32489814814814816,0.32489814814814805,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,True,True
2024-11-19,ORCL,6291406,6297180.3,9,3,0.4504222222222223,0.4504222222222222,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
2024-11-19,ADBE,2259705,2750076.65,10,3,0.32792,0.32792,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
2024-11-19,CSCO,23771462,19258108.7,9,4,0.6735111111111112,0.6735111111111113,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,True,True
2024-11-19,INTU,1580409,1468855.15,1,1,0,0,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,True,False,False
2024-11-19,QCOM,7816877,8783584.2,8,3,0.39166249999999997,0.3916625,2024-11-18 09:30:00 ET,2024-11-19 09:30:00 ET,False,True,False
