date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-06-04,NVDA,225578783,231150427.85,81,5,0.3848061728395062,0.3848061728395062,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,MSFT,15743760,19975025.05,45,5,0.29687555555555556,0.29687555555555556,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,AAPL,46381567,52514983.45,40,4,0.3706725,0.37067249999999996,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,AMZN,33139121,40611628.65,34,4,0.5162147058823529,0.5162147058823529,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,GOOGL,45084903,47462263.3,33,4,0.27532727272727275,0.2753272727272727,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,META,11585031,12503322.6,56,5,0.5181839285714286,0.5181839285714285,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,AVGO,30380248,19729229.95,36,5,0.40204166666666663,0.40204166666666663,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,True,True,True
2025-06-04,TSM,9548320,11972012.45,18,2,0.26841111111111116,0.26841111111111116,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,TSLA,99324544,103429921.1,48,5,0.14278958333333333,0.14278958333333333,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,ORCL,7155281,7995775.65,8,4,0.37817500000000004,0.37817500000000004,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,ADBE,2737513,2834525.95,1,1,0,0,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,False,False
2025-06-04,CSCO,15156856,20474512.7,5,2,0.38898,0.38898,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,INTU,1526890,2008623.9,4,2,0.430625,0.430625,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
2025-06-04,QCOM,6164120,8194810.45,8,3,0.5483125,0.5483125000000001,2025-06-03 09:30:00 ET,2025-06-04 09:30:00 ET,False,True,False
