ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-24,33,0.527009090909091,0.5270090909090909,True,True,3
MSFT,2025-03-24,21,0.48264761904761905,0.48264761904761905,True,True,3
AAPL,2025-03-24,26,0.2603346153846154,0.26033461538461533,True,False,3
AMZN,2025-03-24,21,0.5960238095238095,0.5960238095238095,True,True,2
GOOGL,2025-03-24,22,0.38319999999999993,0.38320000000000004,True,True,3
META,2025-03-24,17,0.2968705882352941,0.29687058823529405,True,False,3
AVGO,2025-03-24,11,0.37677272727272726,0.37677272727272726,True,True,2
TSM,2025-03-24,1,0.0,0.0,False,False,0
TSLA,2025-03-24,36,0.01833888888888889,0.01833888888888889,True,False,5
ORCL,2025-03-24,6,0.6031000000000001,0.6031000000000001,True,True,1
ADBE,2025-03-24,0,0.0,0.0,False,False,0
CSCO,2025-03-24,3,0.5701666666666667,0.5701666666666667,True,True,2
INTU,2025-03-24,1,0.0,0.0,False,False,0
QCOM,2025-03-24,6,0.28983333333333333,0.28983333333333333,True,False,3
