date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-03-13,NVDA,323857454,289575456.65,22,4,0.1933272727272727,0.1933272727272727,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,True,False,False
2025-03-13,MSFT,24253567,25017383.45,15,3,0.36282000000000003,0.36282000000000003,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,True,False
2025-03-13,AAPL,62547467,49920334.45,15,4,0.20784000000000002,0.20784000000000002,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,True,False,False
2025-03-13,AMZN,43679284,44619031.6,16,4,0.09091249999999998,0.09091250000000001,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
2025-03-13,GOOGL,28372396,32434788.8,13,4,0.02653076923076923,0.026530769230769247,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
2025-03-13,META,15746966,16302486.75,11,4,0.11457272727272727,0.11457272727272727,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
2025-03-13,AVGO,30409728,32088641.85,6,2,0.2952833333333334,0.2952833333333334,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
2025-03-13,TSM,14737610,18661842.55,4,1,0.4336,0.4336,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,True,False
2025-03-13,TSLA,142215681,103646662.8,21,4,0.08758095238095238,0.08758095238095237,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,True,False,False
2025-03-13,ORCL,15373853,11163493.2,5,3,0.2555,0.2555,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,True,False,False
2025-03-13,ADBE,5515858,3020580.6,13,4,0.20950769230769234,0.20950769230769234,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,True,False,False
2025-03-13,CSCO,18935337,22451527.4,3,2,0.34123333333333333,0.34123333333333333,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,True,False
2025-03-13,INTU,1874741,2159561.4,1,1,0,0,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
2025-03-13,QCOM,7117435,8278211.95,4,2,0.166175,0.166175,2025-03-12 09:30:00 ET,2025-03-13 09:30:00 ET,False,False,False
