date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-05-22,NVDA,270608738,212869859.75,70,5,0.3229171428571429,0.32291714285714285,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,True,True,True
2025-05-22,MSFT,19216906,23222970.35,42,4,0.2633357142857143,0.26333571428571423,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,False,False
2025-05-22,AAPL,59211774,53008930.3,51,5,0.24856470588235294,0.24856470588235297,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,True,False,False
2025-05-22,AMZN,42460924,46272973.65,43,5,0.2953581395348837,0.29535813953488377,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,False,False
2025-05-22,GOOGL,73415956,43570133.25,63,5,0.17918253968253967,0.1791825396825396,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,True,False,False
2025-05-22,META,11464569,15970498.8,20,3,0.36452500000000004,0.36452500000000004,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,True,False
2025-05-22,AVGO,0,0,12,4,0.2021666666666667,0.2021666666666667,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,False,False
2025-05-22,TSM,7375650,13414655.2,6,1,0.38976666666666676,0.38976666666666676,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,True,False
2025-05-22,TSLA,102354844,112120864.55,39,5,0.11234102564102563,0.11234102564102565,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,False,False
2025-05-22,ORCL,6011038,7698693.6,9,3,0.4595,0.4595,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,True,False
2025-05-22,ADBE,2495783,2870966.65,2,1,0.2009,0.2009,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,False,False
2025-05-22,CSCO,15595941,21095501.45,11,2,0.41657272727272726,0.41657272727272726,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,False,True,False
2025-05-22,INTU,1478998,1449710.65,3,2,-0.03423333333333333,-0.03423333333333333,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,True,False,False
2025-05-22,QCOM,9684483,8832422.65,8,3,0.22980000000000003,0.2298,2025-05-21 09:30:00 ET,2025-05-22 09:30:00 ET,True,False,False
