ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-11,30,0.43330666666666673,0.43330666666666673,True,True,2
MSFT,2024-11-11,33,0.4859121212121212,0.4859121212121212,True,True,5
AAPL,2024-11-11,30,0.29356000000000004,0.29356000000000004,True,False,4
AMZN,2024-11-11,26,0.46473846153846143,0.4647384615384616,True,True,5
GOOGL,2024-11-11,16,0.33742500000000003,0.33742500000000003,True,False,2
META,2024-11-11,17,0.42787058823529417,0.42787058823529417,True,True,3
AVGO,2024-11-11,4,0.394525,0.394525,True,True,2
TSM,2024-11-11,13,0.6613692307692306,0.6613692307692306,True,True,2
TSLA,2024-11-11,21,0.47278571428571425,0.47278571428571425,True,True,3
ORCL,2024-11-11,1,0.0,0.0,False,False,0
ADBE,2024-11-11,1,0.0,0.0,False,False,0
CRM,2024-11-11,0,0.0,0.0,False,False,0
NFLX,2024-11-11,7,0.42898571428571436,0.42898571428571436,True,True,2
AMD,2024-11-11,4,0.555725,0.555725,True,True,1
INTC,2024-11-11,7,0.5257857142857143,0.5257857142857143,True,True,2
QCOM,2024-11-11,7,0.6231428571428571,0.6231428571428571,True,True,2
TXN,2024-11-11,2,0.8572,0.8572,True,True,1
AMAT,2024-11-11,4,0.123475,0.123475,True,False,2
MU,2024-11-11,4,0.7302250000000001,0.7302250000000001,True,True,1
ADI,2024-11-11,0,0.0,0.0,False,False,0
