ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-12-11,82,0.17662926829268294,0.1766292682926829,True,False,6
MSFT,2024-12-11,62,0.3460129032258064,0.3460129032258065,True,False,4
AAPL,2024-12-11,62,0.35936129032258063,0.35936129032258074,True,True,5
AMZN,2024-12-11,89,0.45231685393258425,0.4523168539325841,True,True,5
GOOGL,2024-12-11,87,0.38132873563218384,0.3813287356321838,True,True,5
META,2024-12-11,61,0.265772131147541,0.2657721311475409,True,False,5
AVGO,2024-12-11,26,0.3297807692307692,0.32978076923076916,True,False,3
TSM,2024-12-11,25,0.43322000000000005,0.43322000000000005,True,True,2
TSLA,2024-12-11,69,0.3802202898550724,0.3802202898550724,True,True,5
ORCL,2024-12-11,64,0.242115625,0.24211562499999997,True,False,4
ADBE,2024-12-11,17,0.45364705882352946,0.4536470588235294,True,True,4
CRM,2024-12-11,12,0.33464166666666667,0.33464166666666667,True,False,3
NFLX,2024-12-11,20,0.30509000000000003,0.3050900000000001,True,False,4
AMD,2024-12-11,37,0.25820000000000004,0.25819999999999993,True,False,4
INTC,2024-12-11,19,0.43844210526315786,0.43844210526315786,True,True,4
QCOM,2024-12-11,8,0.5004375,0.5004375,True,True,2
TXN,2024-12-11,9,0.6449444444444443,0.6449444444444445,True,True,4
AMAT,2024-12-11,5,0.37438000000000005,0.37438000000000005,True,True,3
MU,2024-12-11,17,0.5310529411764706,0.5310529411764706,True,True,4
ADI,2024-12-11,2,0.6549,0.6549,True,True,1
