ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2024-11-21,143,0.307558041958042,0.3075580419580418,True,False,5
MSFT,2024-11-21,107,0.4151616822429907,0.4151616822429906,True,True,5
AAPL,2024-11-21,69,0.2980942028985506,0.2980942028985507,True,False,5
AMZN,2024-11-21,86,0.4003418604651163,0.4003418604651162,True,True,5
GOOGL,2024-11-21,78,0.3401397435897437,0.3401397435897437,True,False,5
META,2024-11-21,57,0.33797368421052637,0.33797368421052637,True,False,5
AVGO,2024-11-21,26,0.3763346153846153,0.3763346153846153,True,True,4
TSM,2024-11-21,23,0.19608695652173916,0.19608695652173913,True,False,2
TSLA,2024-11-21,76,0.26401578947368415,0.26401578947368415,True,False,5
ORCL,2024-11-21,15,0.57072,0.57072,True,True,4
ADBE,2024-11-21,9,0.1890888888888889,0.1890888888888889,True,False,3
CRM,2024-11-21,24,0.20904999999999996,0.20905000000000004,True,False,5
NFLX,2024-11-21,21,0.33919523809523805,0.33919523809523805,True,False,4
AMD,2024-11-21,32,0.36872499999999997,0.368725,True,True,4
INTC,2024-11-21,21,0.1848095238095238,0.1848095238095238,True,False,3
QCOM,2024-11-21,39,0.2971615384615385,0.2971615384615386,True,False,4
TXN,2024-11-21,6,0.2705,0.2705,True,False,3
AMAT,2024-11-21,9,0.3814444444444445,0.3814444444444445,True,True,3
MU,2024-11-21,10,0.0072999999999999845,0.007299999999999996,True,False,4
ADI,2024-11-21,3,-0.1499,-0.1499,True,False,2
