date,ticker,volume_yesterday,volume_ma20,articles_count,sources_count,raw_sentiment,weighted_sentiment,news_window_start,news_window_end,passed_volume,passed_news,passed_all_filters
2025-04-17,NVDA,397016870,331497738.75,88,5,-0.035971590909090904,-0.035971590909090904,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,True,False,False
2025-04-17,MSFT,21967826,27679979.7,41,5,0.22004878048780488,0.22004878048780488,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,AAPL,59732423,79381329.55,30,3,0.08702666666666667,0.08702666666666667,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,AMZN,51875316,61903213.75,26,5,0.3559538461538461,0.3559538461538462,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,True,False
2025-04-17,GOOGL,28187421,40424974.75,29,5,0.1258689655172414,0.1258689655172414,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,META,18735075,21999847.55,30,4,0.21128999999999998,0.21128999999999998,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,AVGO,34638639,38976700.6,15,3,0.33748,0.33748,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,True,False
2025-04-17,TSM,23806098,20812296.15,8,1,0.013262500000000003,0.01326250000000001,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,True,False,False
2025-04-17,TSLA,112378737,149087703.95,51,5,0.17118235294117645,0.17118235294117645,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,ORCL,8295176,11976296.75,5,3,0.43389999999999995,0.43389999999999995,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,True,False
2025-04-17,ADBE,3687874,4675066.3,3,2,0.7439666666666667,0.7439666666666667,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,True,False
2025-04-17,CSCO,20551318,30426826.2,2,2,0.2724,0.2724,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,INTU,1985470,2005968.25,2,2,0.19134999999999996,0.19134999999999996,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,False,False,False
2025-04-17,QCOM,10417222,10294808.05,7,3,0.3298,0.3298,2025-04-16 09:30:00 ET,2025-04-17 09:30:00 ET,True,True,True
