ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-27,145,0.1836944827586207,0.1836944827586206,True,False,5
MSFT,2025-03-27,87,0.31625632183908053,0.3162563218390806,True,False,5
AAPL,2025-03-27,68,0.20461029411764703,0.20461029411764708,True,False,4
AMZN,2025-03-27,85,0.46687882352941185,0.4668788235294117,True,True,5
GOOGL,2025-03-27,87,0.3482747126436782,0.3482747126436782,True,False,5
META,2025-03-27,67,0.22198507462686567,0.22198507462686565,True,False,5
AVGO,2025-03-27,33,0.2200939393939394,0.22009393939393934,True,False,3
TSM,2025-03-27,9,0.24574444444444443,0.24574444444444443,True,False,1
TSLA,2025-03-27,129,0.12797984496124032,0.12797984496124032,True,False,5
ORCL,2025-03-27,18,0.4617111111111111,0.4617111111111111,True,True,3
ADBE,2025-03-27,6,0.21606666666666666,0.21606666666666666,True,False,3
CSCO,2025-03-27,7,0.5497857142857143,0.5497857142857143,True,True,3
INTU,2025-03-27,1,0.0,0.0,False,False,0
QCOM,2025-03-27,8,0.28508750000000005,0.28508750000000005,True,False,3
