ticker,date,articles_count,raw_sentiment,weighted_sentiment,meets_min_news,qualifies,source_count
NVDA,2025-03-14,63,0.2877523809523809,0.287752380952381,True,False,4
MSFT,2025-03-14,33,0.31045151515151514,0.3104515151515152,True,False,4
AAPL,2025-03-14,53,0.22826792452830186,0.22826792452830183,True,False,4
AMZN,2025-03-14,49,0.036159183673469375,0.03615918367346938,True,False,4
GOOGL,2025-03-14,31,0.22827741935483872,0.22827741935483867,True,False,4
META,2025-03-14,28,0.2898,0.28980000000000006,True,False,4
AVGO,2025-03-14,22,0.26201363636363634,0.2620136363636364,True,False,3
TSM,2025-03-14,10,0.46646,0.46645999999999993,True,True,1
TSLA,2025-03-14,76,0.012517105263157897,0.012517105263157895,True,False,4
ORCL,2025-03-14,16,0.26498125,0.26498125000000006,True,False,5
ADBE,2025-03-14,30,0.1955766666666667,0.19557666666666668,True,False,5
CSCO,2025-03-14,8,0.3593,0.3593,True,True,3
INTU,2025-03-14,5,0.53572,0.53572,True,True,2
QCOM,2025-03-14,12,0.32516666666666666,0.32516666666666666,True,False,3
