trade_id,open_time,close_time,symbol,strategy_id,qty,entry_price,exit_price,fees_usd,pnl_usd,pnl_pct,exit_reason,stop_pct,take_pct,holding_minutes,sentiment_score,sentiment_label,news_headline
8078d3af51dfe075,2024-11-07 00:00:00+00:00,2024-11-08 09:00:00+00:00,TSM,S01,5189,192.6814,202.30547,0.0,49939.29923000009,4.994810085457142,TAKE_PROFIT,3.0,5.0,1980.0,0.36328,NEU,
f22a3dc24406d85a,2024-11-07 14:30:00+00:00,2024-11-08 16:31:00+00:00,INTU,S01,1534,651.75,684.3275,0.0,49973.88499999998,4.998465669351743,TAKE_PROFIT,3.0,5.0,1561.0,0.4144,NEU,
84fad040d10b9d1f,2024-11-07 00:00:00+00:00,2024-11-07 14:27:00+00:00,QCOM,S01,5385,185.7,180.119,0.0,-30053.68499999994,-3.005385029617657,STOP_LOSS,3.0,5.0,867.0,0.42179,NEU,
0805c7fd966f8cc9,2024-11-07 13:00:00+00:00,2024-11-07 16:00:00,ADBE,S01,1970,507.55,500.91,0.0,-13080.799999999974,-0.09343428571428553,SENTIMENT_EOD_SELL,3.0,5.0,480.0,0.25406666666666666,NEU,
405090ccc6fa5f08,2024-11-08 00:02:00+00:00,2024-11-11 14:54:00+00:00,AVGO,S01,5446,183.60999999999999,178.0917,0.0,-30052.661799999903,-3.0054463264527977,STOP_LOSS,3.0,5.0,5212.0,0.469525,NEU,
4f268bc079d99c13,2024-11-08 00:02:00+00:00,2024-11-11 14:32:00+00:00,TSM,S01,4962,201.5,195.445,0.0,-30044.910000000033,-3.0049627791563305,STOP_LOSS,3.0,5.0,5190.0,0.4997,NEU,
a4262c1f422367ed,2024-11-08 00:00:00+00:00,2024-11-08 15:19:00+00:00,TSLA,S01,3364,297.23,312.08150000000006,0.0,49960.44600000015,4.996635602059026,TAKE_PROFIT,3.0,5.0,919.0,0.39228999999999997,NEU,
66722a47d2187ebf,2024-11-08 09:05:00+00:00,2024-11-13 21:05:00+00:00,CSCO,S01,17223,58.059999999999995,60.953,0.0,49826.139000000134,4.982776438167427,TAKE_PROFIT,3.0,5.0,7920.0,0.36834,NEU,
078a02d94e5020ee,2024-11-08 00:00:00+00:00,2024-11-11 14:54:00+00:00,QCOM,S01,5795,172.54,167.3538,0.0,-30054.028999999915,-3.0057957575054974,STOP_LOSS,3.0,5.0,5214.0,0.31224285714285716,NEU,
12ecbefdb809fb2a,2024-11-07 00:00:00+00:00,2024-11-15 17:03:00+00:00,NVDA,S01,6864,145.67,141.2899,0.0,-30065.00639999999,-0.1813048535714285,STOP_LOSS,3.0,5.0,12543.0,0.27030000000000004,NEU,
7be709ee4562789d,2024-11-07 00:00:00+00:00,2024-11-15 18:45:00+00:00,AMZN,S01,4851,206.12,199.9264,0.0,-30045.153600000016,-0.30366336000000016,STOP_LOSS,3.0,5.0,12645.0,0.41911,NEU,
56f93e010e031e89,2024-11-11 09:01:00+00:00,2024-11-15 14:19:00+00:00,META,S01,1697,589.01,571.3297,0.0,-30003.46909999998,-3.001697764044751,STOP_LOSS,3.0,5.0,6078.0,0.29430999999999996,NEU,
1077b971a4f6ae5b,2024-11-11 09:00:00+00:00,2024-11-11 14:45:00+00:00,AVGO,S01,5440,183.82,178.2954,0.0,-30053.823999999957,-3.005440104450001,STOP_LOSS,3.0,5.0,345.0,0.3082333333333333,NEU,
a8131018b20e1db3,2024-11-11 09:00:00+00:00,2024-11-11 14:44:00+00:00,TSM,S01,4986,200.56,194.5332,0.0,-30049.62480000004,-3.0049860390905505,STOP_LOSS,3.0,5.0,344.0,0.34712,NEU,
163d2665eed37759,2024-11-11 09:00:00+00:00,2024-11-11 17:19:00+00:00,QCOM,S01,5824,171.67999999999998,166.5196,0.0,-30054.169599999892,-3.0058247903075386,STOP_LOSS,3.0,5.0,499.0,0.425975,NEU,
2244c71aaeaa94a2,2024-11-12 00:00:00+00:00,2024-11-15 18:47:00+00:00,NVDA,S01,6895,145.01999999999998,140.65939999999998,0.0,-30066.337000000036,-3.006895600606817,STOP_LOSS,3.0,5.0,5447.0,0.20787999999999998,NEU,
bfeee75d32c78654,2024-11-12 00:08:00+00:00,2024-11-15 18:20:00+00:00,AMZN,S01,4840,206.5984,200.390448,0.0,-30046.487680000027,-3.0048403085406306,STOP_LOSS,3.0,5.0,5412.0,0.43173000000000006,NEU,
3c72b1ce8f7d39ba,2024-11-12 00:00:00+00:00,2024-11-15 15:07:00+00:00,META,S01,1716,582.43,564.9471,0.0,-30000.656399999953,-3.001716944525518,STOP_LOSS,3.0,5.0,5227.0,0.24077,NEU,
b94b06753bc80597,2024-11-12 00:00:00+00:00,2024-11-12 10:01:00+00:00,TSLA,S01,2814,355.28999999999996,344.62129999999996,0.0,-30021.721800000003,-3.002814602155986,STOP_LOSS,3.0,5.0,601.0,0.37039,NEU,
cbdde2c536bd7bd2,2024-11-12 00:52:00+00:00,2024-11-15 19:04:00+00:00,ORCL,S01,5296,188.81,183.1357,0.0,-30051.092799999937,-3.0052963296435506,STOP_LOSS,3.0,5.0,5412.0,0.41104,NEU,
9a4ec4b2129db7d7,2024-11-12 12:25:00+00:00,2024-11-13 15:33:00+00:00,ADBE,S01,1980,504.90999999999997,530.1455,0.0,49966.29,4.998019449010716,TAKE_PROFIT,3.0,5.0,1628.0,0.5858000000000001,NEU,
