trade_id,open_time,close_time,symbol,strategy_id,qty,entry_price,exit_price,fees_usd,pnl_usd,pnl_pct,exit_reason,stop_pct,take_pct,holding_minutes,sentiment_score,sentiment_label,news_headline
21eaee6793ea06bb,2025-05-28 08:00:00+00:00,2025-05-28 21:02:00+00:00,NVDA,S01,7363,135.81,142.59050000000002,0.0,49924.82150000013,4.992636771960841,TAKE_PROFIT,3.0,5.0,782.0,0.39339,NEU,
ebca9359fd86791c,2025-05-28 08:00:00+00:00,2025-06-03 13:30:00+00:00,META,S01,1558,641.64,673.712,0.0,49968.17600000001,4.998441493672464,TAKE_PROFIT,3.0,5.0,8970.0,0.3478,NEU,
5f897cfedce2d1fc,2025-05-28 08:01:00+00:00,2025-05-28 23:11:00+00:00,AVGO,S01,4239,235.87,247.65350000000004,0.0,49950.256500000134,4.995760376478582,TAKE_PROFIT,3.0,5.0,910.0,0.28554,NEU,
f41cb7f7f8071ec3,2025-05-28 08:00:00+00:00,2025-05-30 16:51:00+00:00,TSM,S01,5078,196.89,190.9733,0.0,-30045.002599999956,-3.0050789781096,STOP_LOSS,3.0,5.0,3411.0,0.543375,NEU,
34162e7ddfc22ce3,2025-05-28 08:00:00+00:00,2025-05-30 10:00:00+00:00,TSLA,S01,2745,364.2,353.264,0.0,-30019.31999999994,-3.0027457440966443,STOP_LOSS,3.0,5.0,3000.0,0.30247,NEU,
66d51814392cc687,2025-05-28 08:00:00+00:00,2025-06-04 13:41:00+00:00,ORCL,S01,6171,162.03,170.12150000000003,0.0,49932.646500000155,4.99382830340062,TAKE_PROFIT,3.0,5.0,10421.0,0.35534,NEU,
a29f224a3294ba29,2025-05-28 11:04:00+00:00,2025-06-02 14:12:00+00:00,ADBE,S01,2421,413.01,400.6097,0.0,-30021.126300000036,-3.002421248880176,STOP_LOSS,3.0,5.0,7388.0,0.2592666666666667,NEU,
58b987497ef07649,2025-05-28 08:45:00+00:00,2025-05-30 16:52:00+00:00,QCOM,S01,6750,148.14,143.6858,0.0,-30065.849999999904,-3.0067503712704107,STOP_LOSS,3.0,5.0,3367.0,0.1713142857142857,NEU,
1efec6c737c3898f,2025-05-28 09:07:00+00:00,2025-06-02 16:00:00,INTU,S01,1334,749.49,765.99,0.0,22011.0,2.2014970179722213,SENTIMENT_EOD_SELL,3.0,5.0,7613.0,0.4200333333333333,NEU,
90de5b9b0f501b66,2025-05-28 10:08:00+00:00,2025-06-03 09:30:00,CSCO,S01,15713,63.64,63.99,0.0,5499.550000000022,0.5499685732243894,SENTIMENT_MORNING_SELL,3.0,5.0,8602.0,0.56245,NEU,
d06043102c5b067c,2025-05-29 08:00:00+00:00,2025-05-30 08:00:00+00:00,NVDA,S01,7044,141.95,137.6815,0.0,-30067.31399999992,-3.0070447340612816,STOP_LOSS,3.0,5.0,1440.0,0.36861,NEU,
53e7da0860caf9e7,2025-05-29 08:00:00+00:00,2025-05-29 15:57:00+00:00,AMZN,S01,4730,211.41,205.0577,0.0,-30046.37899999993,-3.0047301452154516,STOP_LOSS,3.0,5.0,477.0,0.46912,NEU,
3d3009af8cd7bd69,2025-05-29 08:00:00+00:00,2025-05-30 13:52:00+00:00,GOOGL,S01,5705,175.28,170.01160000000002,0.0,-30056.22199999992,-3.0057051574623377,STOP_LOSS,3.0,5.0,1792.0,0.2585099999999999,NEU,
ff4cc7bd376d89ba,2025-05-29 08:00:00+00:00,2025-05-30 16:33:00+00:00,META,S01,1524,656.13,636.4361,0.0,-30013.503599999975,-3.001524088214224,STOP_LOSS,3.0,5.0,1953.0,0.33216,NEU,
f7443ca2b0a51d78,2025-05-29 08:00:00+00:00,2025-05-29 13:36:00+00:00,AVGO,S01,4038,247.6,240.162,0.0,-30034.643999999953,-3.0040387722132427,STOP_LOSS,3.0,5.0,336.0,0.41005,NEU,
142a7e03228405b7,2025-05-29 08:00:00+00:00,2025-05-30 13:42:00+00:00,TSM,S01,5004,199.82,193.8154,0.0,-30047.01839999991,-3.0050045040536393,STOP_LOSS,3.0,5.0,1782.0,0.21833,NEU,
b274b8986d368ea8,2025-05-29 08:00:00+00:00,2025-05-29 17:56:00+00:00,TSLA,S01,2719,367.78,356.73659999999995,0.0,-30027.004600000055,-3.002719016803529,STOP_LOSS,3.0,5.0,596.0,0.11486,NEU,
da448aafc0cecf6c,2025-05-29 08:00:00+00:00,2025-06-02 13:31:00+00:00,ADBE,S01,2401,416.41,403.9077,0.0,-30018.02229999998,-3.002401479311254,STOP_LOSS,3.0,5.0,6091.0,0.5264500000000001,NEU,
c184a4fe06944163,2025-05-29 08:00:00+00:00,2025-05-30 13:43:00+00:00,QCOM,S01,6636,150.69,146.1593,0.0,-30065.72519999997,-3.0066361404207287,STOP_LOSS,3.0,5.0,1783.0,0.33978,NEU,
a0892645c716f7a1,2025-05-29 08:10:00+00:00,2025-06-03 16:00:00,CSCO,S01,15622,64.01,64.53999999999999,0.0,8279.659999999796,0.8279956256834664,SENTIMENT_EOD_SELL,3.0,5.0,7670.0,0.5928666666666667,NEU,
9e1dbf94c9426eb4,2025-05-30 08:00:00+00:00,2025-05-30 16:28:00+00:00,NVDA,S01,7251,137.91,133.7627,0.0,-30072.07230000001,-3.0072511057936344,STOP_LOSS,3.0,5.0,508.0,0.3020699999999999,NEU,
38a634b871e080e2,2025-05-30 08:00:00+00:00,2025-06-09 15:36:00+00:00,AMZN,S01,4874,205.13,215.3765,0.0,49941.44100000013,4.995125042655889,TAKE_PROFIT,3.0,5.0,14856.0,0.43855,NEU,
9444dd3492777c4a,2025-05-30 08:01:00+00:00,2025-06-03 13:30:00+00:00,META,S01,1558,641.77,673.8485000000001,0.0,49978.30300000011,4.99844180937097,TAKE_PROFIT,3.0,5.0,6089.0,0.2929,NEU,
24f0301b31bc0ad2,2025-05-30 08:02:00+00:00,2025-06-03 13:59:00+00:00,AVGO,S01,4145,241.22,253.271,0.0,49951.39500000007,4.995854406765615,TAKE_PROFIT,3.0,5.0,6117.0,0.28276,NEU,
